x1,x2,y
0.5808322617105858,0.4665876831701046,0
0.5808087796477841,0.8396234385794796,1
0.28605941433612425,0.3255229366368203,1
0.7929448624351011,0.10105811108890983,0
0.8147430000847746,0.49406162932566333,0
0.14719662418965485,0.1364231367601444,1
0.0905732238304312,0.24835045976691805,1
0.5415107972162768,0.32733780882046026,0
0.8882337447450621,0.6784201215627625,1
0.8841391358702566,0.6527989990899942,1
0.2394714924991993,0.36105122832034386,1
0.2904132216380353,0.28621186263262655,1
0.30723310192499853,0.6957960464069048,0
0.8242271385661263,0.4214096102086693,0
0.8362191225461953,0.4991391284988759,0
0.13654737542404416,0.42730436932068094,1
0.28326523127645,0.4388696219333762,1
0.5311385144914533,0.9463052050654256,1
0.42191198183286316,0.09804481375386387,1
0.22300665371555417,0.21399323987184193,1
0.9060237948723052,0.8962082399466368,1
0.8604603111044271,0.6065005535611545,1
0.1273877986201758,0.7964338862235645,0
0.14614909106515483,0.7877398969155766,0
0.7758644964401464,0.11012058766971677,0
0.6553031034234865,0.20056444979954668,0
0.7580210666417387,0.6196374320258605,1
0.4498357650518364,0.9375821743981366,0
0.35309406232731444,0.7862791697576679,0
0.331090865204253,0.2944217895291651,1
0.7474135693837796,0.7630119137691149,1
0.009631341224613066,0.23904463919935093,1
0.7021715476439641,0.8351626464303752,1
0.6612164018353528,0.8710496381417084,1
0.5800751642397306,0.6753651285289809,1
0.3179448768917421,0.38213628363929875,1
0.7164073111041078,0.14892368486295482,0
0.7946989881976062,0.4540506183245535,0
0.7157435374606191,0.8406207455432142,1
0.5757516004427489,0.5312484826052843,1
0.053068851818170004,0.23208881229058742,1
0.4246388266941604,0.5018707732807957,0
0.09719884049845806,0.5232185512293757,0
0.24481542484993601,0.17320284639479955,1
0.2876190790702129,0.14241466884271248,1
0.3043801582287239,0.8571617114033608,0
0.8359667129509194,0.3934609882872989,0
0.5929002703220115,0.19653196927013172,0
0.23867599610533308,0.7677180034477296,0
0.2968581900385472,0.7520066194790753,0
0.2634867091043607,0.06062282748142889,1
0.8315999622000435,0.029193325906972434,0
0.191895015493866,0.1167663354720816,1
0.8041302101414809,0.8887942005005238,1
0.9231063277431557,0.5382130699229936,1
0.44511703944622705,0.20658726845634034,1
0.20433438980847818,0.06370457431899579,1
0.3434981019243696,0.8906368750100307,0
0.42319620562634064,0.706720786162839,0
0.9281595038235694,0.43287489190631023,0
0.17601522211120624,0.5464402950582907,0
0.9555734912561111,0.47920522452821634,0
0.4649931776000604,0.6058605764548896,0
0.9320730998929853,0.3245042349256606,0
0.5778071913154789,0.3861394508631515,0
0.7380631430849893,0.8164922927866416,1
0.49943382110182455,0.19459911787987827,1
0.5822589713994022,0.5564974439725525,1
0.10495073475258054,0.3538111286754706,1
0.5401877613135536,0.38406186618461446,0
0.64839199061216,0.8271230870338833,1
0.9564731852435336,0.22057517433451046,0
0.9085662409195344,0.27245351699730014,0
0.24835584028546265,0.2656023681465257,1
0.2360940136884292,0.4760346849612891,1
0.8385529528236865,0.919366727123958,1
0.028593539523293243,0.7012623310704201,0
0.3632472221255024,0.9985353060930134,0
0.7776942551464241,0.32220389159022766,0
0.6261705877502326,0.26844105435972354,0
0.5357840803091267,0.4775394765890846,0
0.8078136595513022,0.31675537644495655,0
0.3596076828722382,0.20757510104061738,1
0.9245973523093453,0.357971138356597,0
0.43844687098712853,0.8421374724228369,0
0.6889113959130695,0.4867218186823189,0
0.8723556559223326,0.900543488320465,1
0.8441685141292574,0.4633734809209691,0
0.37170451814943184,0.31797674000421094,1
0.9983593867580458,0.2990965161795356,0
0.9000367796309007,0.25543821712313863,0
0.8911167967406833,0.6071483001189183,1
0.37633859202365827,0.38711354532008446,1
0.3754305443841156,0.962711447781736,0
0.7384231436021395,0.16108976454602886,0
0.30673150395910476,0.1338881978028883,1
0.0366221600841139,0.68273523315397,0
0.5450843466844751,0.030777898064289877,0
0.9481944590517851,0.24324657407075645,0
0.7118956449717467,0.03311151402770973,0
0.04644883147232337,0.7639641559722955,0
0.12921113691987696,0.5245328028117293,0
0.3427799265369217,0.7569531507079134,0
0.14189176518887603,0.40509519118421766,1
0.5659079238791522,0.20872503748609628,0
0.677074312765115,0.46536249430657395,0
0.21728568292602113,0.2708848276564374,1
0.3346583636248409,0.7834972727598755,0
0.9390096359476698,0.8168844499367454,1
0.770074599579304,0.43247698178889804,0
0.4500375264252332,0.6358665229375937,0
0.8853086770227396,0.2310261517273573,0
0.1592545627734543,0.7638255114372974,0
0.24014845368974191,0.10265831829743988,1
0.5881123017244139,0.4149050460626331,0
0.3884454898123699,0.4274041396504902,1
0.4835655708868073,0.7304951911710482,0
0.38710703565840743,0.5457249065099967,0
0.9203887079482832,0.7060224916053506,1
0.25548934818791524,0.6568640697428526,0
0.6160540954371736,0.7931635654434758,1
0.3460579894461818,0.8365334152927407,0
0.7113730093795367,0.13705105377753268,0
0.4921991655865945,0.43996223459087536,1
0.1350041025895452,0.7378717959950443,0
0.5869351135157888,0.08095692641535046,0
0.674659388587813,0.23212127356573964,0
0.8837504671909788,0.9584142772871683,1
0.6822580465876162,0.6802995091482306,1
0.7487810753528,0.045899113046260265,0
0.0790406413210698,0.1299711296492041,1
0.15373158862509817,0.5177793328604912,0
0.18637043560586197,0.48871889201149954,1
0.6249702768247346,0.9234743438992133,1
0.09531042299296388,0.38138835681934846,1
0.12574500152733836,0.5937784264912273,0
0.16150451341968786,0.26879845878962216,1
0.7756421019280242,0.41259432231881354,0
0.8301195220806948,0.3362904128564761,0
0.2664954044967751,0.21980950360259366,1
0.6895530490724994,0.9859859138601789,1
0.05614399387936375,0.9338245044849939,0
0.4209970905112931,0.19992063312716446,1
0.09532437393803239,0.4981414823781217,1
0.85686846832118,0.21348295965760078,0
0.845378186128525,0.6653253874651385,1
0.7896129674308239,0.8834438059341815,1
0.5895220107648045,0.683555971041075,1
0.41369009112349475,0.4607755788115757,1
0.43260024594230806,0.1316433428739895,1
0.983508528129243,0.6191705016596134,1
0.5944008214030873,0.8401489807792567,1
0.8069408251744771,0.14506315884011622,0
0.8739856260451647,0.4910836919054371,0
0.57372150372394,0.017942025248284144,0
0.6166479487219054,0.05647679418040741,0
0.7265120276982099,0.1420519890102292,0
0.563129948293618,0.513131115110536,1
0.5159669344647451,0.8025046845581285,1
0.9320835604569662,0.5350848570377413,1
0.756027123096107,0.9195779399174212,1
0.6205049797960787,0.328812283658393,0
0.8821578983013281,0.13623798088263506,0
0.5689450549852048,0.9852676716980086,1
0.5257891286310736,0.0743136052647072,0
0.561608265058417,0.42259109785448823,0
0.24297833575694516,0.16634351771193656,1
0.19284198004315867,0.19603996443439953,1
0.2828070975691138,0.858605451880101,0
0.4476172870483974,0.26595756355960964,1
0.4945020297470365,0.6075585357543553,0
0.7833290211446233,0.919737192062883,1
0.7407306310330597,0.2788466318469901,0
0.5421061093935777,0.2581718163282697,0
0.11194525628210661,0.5071214475133484,0
0.381239529838192,0.8792561275989149,0
0.0456020099852702,0.4391174330596168,1
0.6839576282011314,0.22020533703112022,0
0.3552029922761768,0.17285905225468712,1
0.67940322018198,0.46416205069498095,0
0.7152742122544351,0.8074789175986415,1
0.6083425023074845,0.8792769723910118,1
0.5579310001394409,0.2726168842925646,0
0.893284209131453,0.9373776089182725,1
0.30847614760649045,0.11248527081524984,1
0.8569262507959295,0.2608297635327277,0
0.5317001337761946,0.778333362313806,1
0.7991570224294505,0.965589957031003,1
0.8838369106863216,0.06357382590379179,0
0.8094995283864921,0.8553354222591988,1
0.4976363414102447,0.5073892325408776,0
0.7780885278290985,0.4724170901585766,0
0.44468350297374426,0.22447985422068129,1
0.14844754875838728,0.3343802395077128,1
0.6967964495608558,0.5153023292216071,1
0.3746118022332414,0.07119220664744463,1
0.49427093294950697,0.4249426850884531,1
0.4331163286170965,0.8492102356284593,0
0.769357185888418,0.6827403634366022,1
0.04536642210252084,0.6944898052297361,0
0.5832086076364082,0.488310520689235,0
0.23194560137493825,0.5562990873409231,0
0.800219103195198,0.9099180309821281,1
0.7569744200313631,0.9645490635799346,1
0.14265894171747795,0.6992963636796009,0
0.491809576439756,0.5192580075552826,0
0.3604076874537091,0.20843252819993097,1
0.04953316651275963,0.07365627727818158,1
0.017404765076838857,0.4429950083037165,1
0.7330634709967144,0.31680037757148793,0
0.10720383832011504,0.02690862728218757,1
0.9698675436906483,0.6957922157797085,1
0.956370526196032,0.25293148419892286,0
0.9352633193557167,0.6259693323713992,1
0.0447296741551273,0.936691846462517,0
0.5706432029090526,0.1966248241535241,0
0.3755150945206335,0.10159913210216964,1
0.8295011502245252,0.08150162674861383,0
0.07874061523974063,0.233675706704486,1
0.7062812210427559,0.7995630142529703,1
0.9212876533276074,0.9120896305149225,1
0.12318398059933999,0.8481408609659216,0
0.11701190697500641,0.8904740985962969,0
0.6185943802570207,0.43816159765465834,0
0.8265375630698628,0.8796083337038864,1
0.912786924588464,0.20146307239019368,0
0.960383240150484,0.6864764319688261,1
0.5415876248308374,0.11999051731906307,0
0.18641811667931274,0.34502957310618465,1
0.02066025054332321,0.9257440705929058,0
0.7512949307739791,0.8115074863988757,1
0.1443448753174672,0.9030993855082009,0
0.254643050732251,0.7600554628795979,0
0.894493636424577,0.8784213808388438,1
0.5872950572719137,0.4398954620964587,0
0.6227135557215645,0.2744978124899782,0
0.525912995100078,0.34680908866666893,0
0.8595822949222499,0.3490501299749901,0
0.34585075140055044,0.3003627685501927,1
0.15511067801987666,0.13440663656697704,1
0.3564124466519726,0.4208992756491765,1
0.02034385541603012,0.910809788399865,0
0.0013360108741586885,0.9934807327735652,0
0.2158048702313331,0.5655033234881934,0
0.6864188767342138,0.9927861808670293,1
0.30106181999976345,0.9349212454483445,0
0.1909418812730822,0.9728013962768889,0
0.9069863597958834,0.544511162436192,1
0.596943846315212,0.4099108118980984,0
0.5089082827491048,0.33058231807804006,0
0.43292924573041724,0.63871471887464,0
0.45705368321439166,0.14568346756005301,1
0.7180409405998732,0.3029565539514505,0
0.2884859374559484,0.9365392922380393,0
0.14520690189763674,0.5525995952472349,0
0.4890953582816694,0.1439440119094021,1
0.136022100044091,0.6609294715947672,0
0.0003248063937332235,0.5793320611081222,0
0.930125429498766,0.044442159802301595,0
0.1283171753425003,0.6976643031852935,0
0.2919361054405014,0.1097568629986545,1
0.175397184110463,0.9158030247053258,0
0.5710531490174509,0.3897349472948233,0
0.14452504498837593,0.0018195780851303356,1
0.2120630111437859,0.8209797200313029,0
0.5026935294809518,0.8179090231238668,1
0.5526085237028064,0.2554122669056792,0
0.7013086400848625,0.13571195754838072,0
0.4005241490847252,0.7930161539169549,0
0.8329983653100974,0.20146952768503856,0
0.6112504230173569,0.029723480113417966,0
0.3263354914107417,0.7590632511759006,0
0.6860414950628683,0.7605597983934675,1
0.32601970113183476,0.6653690203780046,0
0.17052059423523303,0.9126414442173165,0
0.19131955418584345,0.4344373586291894,1
0.090298487837837,0.9221570648262122,0
0.20247936605219197,0.9798775308863535,0
0.7223728848144394,0.20431011755340156,0
0.3692383963492575,0.7231414015444938,0
0.04190961865624776,0.7700703111358297,0
0.443125450619833,0.8824718596423704,0
0.8697489024166117,0.02505370823020292,0
0.49274228332748715,0.3040463974974972,1
0.9336218458826642,0.45232773180397445,0
0.3107864374273177,0.4401674873514464,1
0.827691352142554,0.1867250491241087,0
0.1417415617625618,0.1302143619027316,1
0.8005789036780561,0.49734009787591105,0
0.8787106533772079,0.4431801223299726,0
0.4262090851477004,0.8210607472180019,0
0.9642043766032085,0.8229993993826648,1
0.5115718336225578,0.4620585098891814,0
0.869022032580389,0.5053626502125826,1
0.6323978224852748,0.7723238487646262,1
0.9710591746450469,0.6066927535600979,1
0.9401965609464524,0.843768454276586,1
0.7265904323692846,0.05229566987405643,0
0.35063994850619384,0.04403757958134369,1
0.5078107075732072,0.2462149318480138,0
0.9190957034224145,0.8506136956197752,1
0.9055161512660356,0.5217293325307438,1
0.08762399771081342,0.9388687576373018,0
0.5297891369109774,0.021970719089984936,0
0.19055698982328106,0.8279270286561777,0
0.0010120716351972314,0.8263481115867738,0
0.6850742725579144,0.07265745664426004,0
0.585517947351307,0.9978982568482031,1
0.5458318233227034,0.21789721481575164,0
0.47907711219778726,0.10040419653964339,1
0.853007664682745,0.6551296847279555,1
0.49682259696230446,0.3886521449644046,1
0.24935052991181839,0.0034526040732304475,1
0.9368924785729539,0.07442929495195572,0
0.6011255676596619,0.04021887469286689,0
0.22953927307614874,0.9577232996218984,0
0.7645620299065444,0.38085278469756223,0
0.023303490341477717,0.7431535853456769,0
0.3023661124805227,0.4810780602847923,1
0.1674718587399372,0.5636942340472194,0
0.3652338381599908,0.05352450687952859,1
0.5738894465614952,0.49702306646020267,0
0.6824585975943678,0.9341758005101206,1
0.4327820829451732,0.04029923124055568,1
0.7241387819970359,0.3874775844307059,0
0.2987547829806043,0.5503718850942144,0
0.599666963722366,0.908654828515881,1
0.9354361396273543,0.5443197577117384,1
0.6610402049432518,0.7644887152029547,1
0.6402308885848415,0.3071678529485351,0
0.8353251482638007,0.7275204525643645,1
0.042263597132430775,0.4006464198188342,1
0.627299731482654,0.5035266874528256,1
0.41100130105055444,0.9751944769218934,0
0.7269846254380662,0.11317700437910261,0
0.7519614313560595,0.6160487756746251,1
0.703921543334423,0.8575337524594926,1
0.9152748012441033,0.9583098982238364,1
0.30658878023008307,0.7662760645900298,0
0.6013982324135005,0.5770020357674492,1
0.7956933559248458,0.10514117884507768,0
0.4645826280589721,0.7689763854833209,0
0.3664850311608896,0.4255697999308725,1
0.30002413932725114,0.7052871284360496,0
0.32146557104771556,0.26186418143421963,1
0.8143438673521662,0.8334098570552643,1
0.3665350148416431,0.20748233630859803,1
0.14392328366985618,0.7966533946603482,0
0.10682789204083187,0.1154598297176358,1
0.6592317009734043,0.011550609403299106,0
0.1253588935137614,0.8047418688020948,0
0.5995950583214517,0.18927896252995569,0
0.2780549098069224,0.9571667785136749,0
0.6554103063604625,0.7255383586497755,1
0.9061905564307987,0.21498127861300342,0
0.23419077009551148,0.9460744423121283,0
0.04020896425198828,0.1226970403876213,1
0.7225759807357464,0.2018617532163638,0
0.5744568397342885,0.6844495773357864,1
0.5966995912200574,0.6837815073049293,1
0.13221986005743414,0.7284354096459783,0
0.30471482175756415,0.9557787805875446,0
0.5765181996757246,0.693999038407302,1
0.1876116825595221,0.6491866475557928,0
0.6726730818473404,0.8395628760045336,1
0.021320650767040594,0.8839402221616913,0
0.1240634553864437,0.09734190356329697,1
0.17117844488144618,0.06680694664204512,1
0.992620299143906,0.43298012496684524,0
0.84292727295239,0.947857704640332,1
0.032279942850394705,0.5890290528320142,0
0.3943497615402367,0.005720094860128366,1
0.8707049273429721,0.2104860906173035,0
0.30121322741780177,0.410280450732593,1
0.3828305408752508,0.2488331267597801,1
0.025921812816360523,0.3487580018793113,1
0.0002963779400259048,0.7803400549074669,0
0.36091313526535473,0.05726530210881742,1
0.7102458532023225,0.21814048996925917,0
0.9272311982355362,0.1761542868586522,0
0.31239974763928513,0.20175771622549266,1
0.24245701195586244,0.12263871786594072,1
0.5893036826352632,0.6786916762534168,1
0.2880624663206496,0.24233918902688711,1
0.13704775520933155,0.18514491171335812,1
0.8356987755800994,0.042796327928853684,0
0.206664587899276,0.43281739220517257,1
0.6406168049053484,0.3323340873691274,0
0.7037221392303397,0.17337619909800195,0
0.9398036150966576,0.39739048350115547,0
0.44501431659210855,0.5476522140159675,0
0.12240327257013517,0.41898739381741745,1
0.5237618322329736,0.5287970637069993,1
0.05693060404082606,0.05999044839966805,1
0.41065314608164816,0.9871676184488665,0
0.7952821820205281,0.6377497515361369,1
0.6156395426199159,0.7110582024033583,1
0.5562203476801156,0.1660351160837541,0
0.30979170577636994,0.15071091065967113,1
0.1410253106068945,0.828270985847107,0
0.48947582037959925,0.9947946787238454,0
0.8265786823985821,0.49478121637904204,0
0.7348034993385909,0.854823492816849,1
0.323196857028765,0.34309280769277706,1
0.7972816848164771,0.6514708659738274,1
0.14269155123929955,0.08316009150010695,1
0.10938551308214861,0.011812306112833348,1
0.5288350211049478,0.46154744078930954,0
0.2473543468489654,0.4173327540321793,1
0.95765124726282,0.8209805917207419,1
0.7259845928602048,0.32383111422619104,0
0.9829926496287427,0.6652246227089289,1
0.4702693206175187,0.5656103487784534,0
0.6074810274731832,0.910233655017693,1
0.4681326090637693,0.648772145929793,0
0.03940806768264182,0.030365555428282676,1
0.20805504684204768,0.38019659077204326,1
0.5007175569898046,0.7402871169188527,1
0.6003303030617582,0.08755587575951329,0
0.6190505305965931,0.8755712286035647,1
0.820641155360618,0.8863179656009081,1
0.011494707164114937,0.6262631133736024,0
0.8073522099048998,0.9010086999961606,1
0.34080117562344747,0.6401117798553293,0
0.03441579229267422,0.0670435680567828,1
0.8605793486106792,0.44647297300422495,0
0.7971022443088113,0.9461810528250312,1
0.9126009949394143,0.9740664728695521,1
0.7726342680061987,0.9621344796834915,1
0.563707378247946,0.9659645496513114,1
0.7803469698712093,0.943246861320128,1
0.18429036019674327,0.2954171469649539,1
0.5643870092045893,0.08899572950605816,0
0.8918310461290304,0.5469626302349133,1
0.5451089445870914,0.8615239468554169,1
0.7364092295297707,0.524828109334797,1
0.6426462920492493,0.4431503382349352,0
0.8694158812183159,0.5786852753453496,1
0.49342931960658665,0.02001026441071463,1
0.5605133535184419,0.6604620928614389,1
0.7761654322441959,0.17503106833673043,0
0.07667755228924478,0.9862507780410029,0
0.20463672320904747,0.5493473818784178,0
0.035264235829362,0.08068146793596598,1
